time_s,speed_rpm,current_A,back_emf_V,T_em_Nm,T_fan_Nm,P_fan_out_W,P_copper_W,P_eddy_W,P_hysteresis_W,P_mec_W,P_in_W,efficiency
0.09780,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.09790,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.09800,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.09810,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.09820,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.09830,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.09840,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.09850,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.09860,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.09870,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.09880,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.09890,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.09900,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.09910,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.09920,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.09930,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.09940,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.09950,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.09960,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.09970,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.09980,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.09990,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.10000,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.10010,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.10020,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.10030,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.10040,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.10050,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.10060,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.10070,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.10080,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.10090,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.10100,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.10110,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.10120,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.10130,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.10140,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.10150,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.10160,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.10170,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.10180,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.10190,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.10200,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.10210,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.10220,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.10230,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.10240,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.10250,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.10260,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.10270,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.10280,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.10290,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.10300,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.10310,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.10320,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.10330,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.10340,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.10350,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.10360,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.10370,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.10380,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.10390,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.10400,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.10410,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.10420,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.10430,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.10440,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.10450,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.10460,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.10470,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.10480,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.10490,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.10500,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.10510,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.10520,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.10530,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.10540,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.10550,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.10560,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.10570,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.10580,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.10590,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.10600,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.10610,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.10620,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.10630,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.10640,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.10650,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.10660,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.10670,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.10680,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.10690,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.10700,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.10710,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.10720,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.10730,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.10740,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.10750,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.10760,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.10770,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.10780,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.10790,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.10800,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.10810,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.10820,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.10830,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.10840,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.10850,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.10860,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.10870,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.10880,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.10890,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.10900,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.10910,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.10920,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.10930,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.10940,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.10950,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.10960,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.10970,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.10980,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.10990,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.11000,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.11010,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.11020,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.11030,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.11040,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.11050,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.11060,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.11070,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.11080,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.11090,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.11100,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.11110,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.11120,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.11130,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.11140,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.11150,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.11160,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.11170,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.11180,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.11190,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.11200,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.11210,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.11220,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.11230,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.11240,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.11250,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.11260,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.11270,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.11280,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.11290,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.11300,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.11310,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.11320,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.11330,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.11340,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.11350,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.11360,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.11370,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.11380,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.11390,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.11400,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.11410,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.11420,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.11430,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.11440,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.11450,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.11460,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.11470,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.11480,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.11490,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.11500,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.11510,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.11520,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.11530,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.11540,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.11550,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.11560,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.11570,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.11580,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508991,0.004386,0.003225,2.937243,44.477518,0.0235
0.11590,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
